produto_id,categoria,preco,quantidade,data_venda
PROD_00044,Roupas,462.060478403842,13,2023-01-02 20:00:00
PROD_00045,Eletrônicos,288.5513790568416,15,2023-01-02 21:00:00
PROD_00046,Roupas,188.2255053564853,2,2023-01-02 22:00:00
PROD_00047,Esportes,380.7039059127003,12,2023-01-02 23:00:00
PROD_00048,Roupas,136.10907461680068,8,2023-01-03 00:00:00
PROD_00049,Livros,349.819820152697,19,2023-01-03 01:00:00
PROD_00050,Livros,29.458491710401137,1,2023-01-03 02:00:00
PROD_00051,Livros,421.30993842854326,8,2023-01-03 03:00:00
PROD_00052,Livros,229.60371504044605,10,2023-01-03 04:00:00
PROD_00053,Esportes,321.97952803539147,13,2023-01-03 05:00:00
PROD_00054,Casa,118.406531705275,5,2023-01-03 06:00:00
PROD_00055,Eletrônicos,341.7661192026395,9,2023-01-03 07:00:00
PROD_00056,Livros,388.3977351877055,10,2023-01-03 08:00:00
PROD_00057,Roupas,241.87446157335538,14,2023-01-03 09:00:00
PROD_00058,Livros,312.6861927902792,11,2023-01-03 10:00:00
PROD_00059,Roupas,233.5997026729753,14,2023-01-03 11:00:00
PROD_00060,Roupas,448.10477093634427,3,2023-01-03 12:00:00
PROD_00061,Livros,253.95589845201638,16,2023-01-03 13:00:00
PROD_00062,Esportes,422.48626742412125,17,2023-01-03 14:00:00
PROD_00063,Roupas,402.6625085524218,5,2023-01-03 15:00:00
PROD_00064,Roupas,211.1473624606947,7,2023-01-03 16:00:00
PROD_00065,Livros,122.74140101016278,17,2023-01-03 17:00:00
PROD_00066,Roupas,208.9802449542878,11,2023-01-03 18:00:00
PROD_00067,Roupas,414.8465141298579,12,2023-01-03 19:00:00
PROD_00068,Livros,121.53994255150225,2,2023-01-03 20:00:00
PROD_00069,Livros,266.97380947029717,19,2023-01-03 21:00:00
PROD_00070,Eletrônicos,404.98740650076627,5,2023-01-03 22:00:00
PROD_00071,Esportes,183.20396281290562,11,2023-01-03 23:00:00
PROD_00072,Esportes,324.6827221313217,19,2023-01-04 00:00:00
PROD_00073,Roupas,130.3594712839191,7,2023-01-04 01:00:00
PROD_00074,Esportes,63.546928230398365,6,2023-01-04 02:00:00
PROD_00075,Roupas,399.2482702954996,11,2023-01-04 03:00:00
PROD_00076,Eletrônicos,58.49462547026634,14,2023-01-04 04:00:00
PROD_00077,Livros,142.97688358899646,4,2023-01-04 05:00:00
PROD_00078,Livros,429.00361677874565,8,2023-01-04 06:00:00
PROD_00079,Livros,179.76995066854693,9,2023-01-04 07:00:00
PROD_00080,Esportes,486.79222126193895,2,2023-01-04 08:00:00
PROD_00081,Eletrônicos,490.06982403919125,11,2023-01-04 09:00:00
PROD_00082,Esportes,141.45525002224278,7,2023-01-04 10:00:00
PROD_00083,Esportes,30.07932890244632,4,2023-01-04 11:00:00
PROD_00084,Eletrônicos,355.48100926063574,14,2023-01-04 12:00:00
PROD_00085,Eletrônicos,230.9833862976884,1,2023-01-04 13:00:00
PROD_00086,Eletrônicos,59.36889354019238,12,2023-01-04 14:00:00
PROD_00087,Eletrônicos,356.68618129924096,19,2023-01-04 15:00:00
PROD_00088,Livros,25.2757054648414,5,2023-01-04 16:00:00
PROD_00089,Casa,436.39637834119867,8,2023-01-04 17:00:00
PROD_00090,Casa,77.93973926551882,11,2023-01-04 18:00:00
PROD_00091,Eletrônicos,72.38282058589525,4,2023-01-04 19:00:00
PROD_00092,Casa,96.07942600460642,15,2023-01-04 20:00:00
PROD_00093,Casa,480.5305156611126,12,2023-01-04 21:00:00
PROD_00094,Eletrônicos,349.6529865243846,10,2023-01-04 22:00:00
PROD_00095,Casa,402.672052377182,16,2023-01-04 23:00:00
PROD_00096,Esportes,204.84114300904898,8,2023-01-05 00:00:00
PROD_00097,Roupas,174.79323647742822,8,2023-01-05 01:00:00
PROD_00098,Roupas,124.89716332375328,6,2023-01-05 02:00:00
PROD_00099,Eletrônicos,245.51753387308037,3,2023-01-05 03:00:00
PROD_00100,Livros,280.3960794317426,8,2023-01-05 04:00:00
PROD_00101,Eletrônicos,319.56967338985015,10,2023-01-05 05:00:00
PROD_00102,Livros,135.9880669593603,5,2023-01-05 06:00:00
PROD_00103,Roupas,474.84049964246543,11,2023-01-05 07:00:00
PROD_00104,Eletrônicos,93.18166412149657,4,2023-01-05 08:00:00
PROD_00105,Esportes,483.17005563554204,17,2023-01-05 09:00:00
PROD_00106,Casa,17.279500028676857,3,2023-01-05 10:00:00
PROD_00107,Livros,245.75158899025436,18,2023-01-05 11:00:00
PROD_00108,Casa,173.35024067711578,8,2023-01-05 12:00:00
PROD_00109,Casa,230.0704728258229,12,2023-01-05 13:00:00
PROD_00110,Eletrônicos,289.62564370058664,16,2023-01-05 14:00:00
PROD_00111,Casa,223.43868742622743,14,2023-01-05 15:00:00
PROD_00112,Esportes,213.27495664778152,16,2023-01-05 16:00:00
PROD_00113,Casa,369.0344735525202,4,2023-01-05 17:00:00
PROD_00114,Eletrônicos,346.0793747923677,1,2023-01-05 18:00:00
PROD_00115,Esportes,418.30292819756545,1,2023-01-05 19:00:00
PROD_00116,Roupas,132.4799008073528,15,2023-01-05 20:00:00
PROD_00117,Casa,308.66896977949114,3,2023-01-05 21:00:00
PROD_00118,Eletrônicos,296.7454448424984,14,2023-01-05 22:00:00
PROD_00119,Roupas,191.1715273276175,9,2023-01-05 23:00:00
PROD_00120,Roupas,248.16819553231366,19,2023-01-06 00:00:00
PROD_00121,Livros,163.7532502198071,8,2023-01-06 01:00:00
PROD_00122,Esportes,79.50375483232274,2,2023-01-06 02:00:00
PROD_00123,Casa,114.76259322473909,4,2023-01-06 03:00:00
PROD_00124,Eletrônicos,61.701686736588535,1,2023-01-06 04:00:00
PROD_00125,Livros,344.7040918431608,11,2023-01-06 05:00:00
PROD_00126,Esportes,333.75642262348424,5,2023-01-06 06:00:00
PROD_00127,Livros,475.7971220741377,2,2023-01-06 07:00:00
PROD_00128,Esportes,367.54242268714825,13,2023-01-06 08:00:00
PROD_00129,Esportes,35.50246099050441,17,2023-01-06 09:00:00
PROD_00130,Casa,443.28013522518756,17,2023-01-06 10:00:00
PROD_00131,Esportes,432.71082984340563,18,2023-01-06 11:00:00
PROD_00132,Livros,227.22695717862234,9,2023-01-06 12:00:00
PROD_00133,Esportes,297.07289475868157,6,2023-01-06 13:00:00
PROD_00134,Casa,488.2783829115342,3,2023-01-06 14:00:00
PROD_00135,Casa,270.82913828560146,8,2023-01-06 15:00:00
PROD_00136,Livros,453.60769590428396,3,2023-01-06 16:00:00
PROD_00137,Roupas,50.688991326991356,1,2023-01-06 17:00:00
PROD_00138,Roupas,103.6154156672546,13,2023-01-06 18:00:00
PROD_00139,Esportes,225.96992228624575,5,2023-01-06 19:00:00
PROD_00140,Eletrônicos,296.5308360852793,16,2023-01-06 20:00:00
PROD_00141,Esportes,409.9516474127721,16,2023-01-06 21:00:00
PROD_00142,Livros,494.24843642016157,12,2023-01-06 22:00:00
PROD_00143,Livros,200.53723327231705,13,2023-01-06 23:00:00
PROD_00144,Livros,33.23366170864161,4,2023-01-07 00:00:00
PROD_00145,Livros,402.57403661470914,9,2023-01-07 01:00:00
PROD_00146,Livros,306.146552350576,16,2023-01-07 02:00:00
PROD_00147,Casa,107.28600084541881,1,2023-01-07 03:00:00
PROD_00148,Roupas,252.4659437444959,5,2023-01-07 04:00:00
PROD_00149,Livros,373.73202031152493,5,2023-01-07 05:00:00
PROD_00150,Eletrônicos,387.50177566363544,19,2023-01-07 06:00:00
PROD_00151,Eletrônicos,254.81302187939338,9,2023-01-07 07:00:00
PROD_00152,Eletrônicos,159.55511976314097,8,2023-01-07 08:00:00
PROD_00153,Eletrônicos,487.1338651988618,19,2023-01-07 09:00:00
PROD_00154,Casa,335.0476793686815,18,2023-01-07 10:00:00
PROD_00155,Eletrônicos,210.03638447968638,15,2023-01-07 11:00:00
PROD_00156,Livros,147.4269798602797,4,2023-01-07 12:00:00
PROD_00157,Esportes,368.24046167174544,15,2023-01-07 13:00:00
PROD_00158,Eletrônicos,128.66988834094616,13,2023-01-07 14:00:00
PROD_00159,Casa,94.1378945971072,18,2023-01-07 15:00:00
PROD_00160,Casa,269.61860559141445,5,2023-01-07 16:00:00
PROD_00161,Eletrônicos,152.0938223956295,18,2023-01-07 17:00:00
PROD_00162,Esportes,318.1635210125714,8,2023-01-07 18:00:00
PROD_00163,Eletrônicos,67.7899506883744,1,2023-01-07 19:00:00
PROD_00164,Casa,330.92114123798757,19,2023-01-07 20:00:00
PROD_00165,Roupas,148.8152987188741,17,2023-01-07 21:00:00
PROD_00166,Livros,10.119037872911239,2,2023-01-07 22:00:00
PROD_00167,Casa,72.19866826034642,19,2023-01-07 23:00:00
PROD_00168,Eletrônicos,467.4715351391961,16,2023-01-08 00:00:00
PROD_00169,Livros,435.0037731665253,18,2023-01-08 01:00:00
PROD_00170,Eletrônicos,124.46842569775605,2,2023-01-08 02:00:00
PROD_00171,Eletrônicos,391.4022332272907,6,2023-01-08 03:00:00
PROD_00172,Roupas,308.2000806552474,7,2023-01-08 04:00:00
PROD_00173,Livros,485.74330861043603,6,2023-01-08 05:00:00
PROD_00174,Livros,193.06677317168896,6,2023-01-08 06:00:00
PROD_00175,Roupas,343.9157001334139,9,2023-01-08 07:00:00
PROD_00176,Casa,41.132503987720106,8,2023-01-08 08:00:00
PROD_00177,Eletrônicos,204.1611999400389,9,2023-01-08 09:00:00
PROD_00178,Esportes,482.27065398220844,12,2023-01-08 10:00:00
PROD_00179,Eletrônicos,274.10062848055907,18,2023-01-08 11:00:00
PROD_00180,Eletrônicos,151.06095663407385,6,2023-01-08 12:00:00
PROD_00181,Casa,68.93277193301736,4,2023-01-08 13:00:00
PROD_00182,Eletrônicos,354.7288866889499,7,2023-01-08 14:00:00
PROD_00183,Roupas,325.9794612805661,18,2023-01-08 15:00:00
PROD_00184,Roupas,193.22996966584955,5,2023-01-08 16:00:00
PROD_00185,Livros,475.9612624142588,18,2023-01-08 17:00:00
PROD_00186,Esportes,20.879378364046655,10,2023-01-08 18:00:00
PROD_00187,Eletrônicos,158.82468729959464,8,2023-01-08 19:00:00
PROD_00188,Eletrônicos,461.3240482867949,1,2023-01-08 20:00:00
PROD_00189,Casa,167.25836477652578,15,2023-01-08 21:00:00
PROD_00190,Roupas,133.6038885890335,3,2023-01-08 22:00:00
PROD_00191,Esportes,271.7680008663112,15,2023-01-08 23:00:00
PROD_00192,Livros,413.6628574610636,14,2023-01-09 00:00:00
PROD_00193,Roupas,60.54191283039692,1,2023-01-09 01:00:00
PROD_00194,Livros,472.0801477264107,8,2023-01-09 02:00:00
PROD_00195,Casa,399.58571177877036,7,2023-01-09 03:00:00
PROD_00196,Casa,98.81262522026046,9,2023-01-09 04:00:00
PROD_00197,Eletrônicos,358.8839009870997,18,2023-01-09 05:00:00
PROD_00198,Esportes,198.629774092403,12,2023-01-09 06:00:00
PROD_00199,Livros,207.12439225739615,8,2023-01-09 07:00:00
PROD_00200,Roupas,393.8121452950445,8,2023-01-09 08:00:00
PROD_00201,Casa,481.7645559105588,6,2023-01-09 09:00:00
PROD_00202,Eletrônicos,72.06137769512503,3,2023-01-09 10:00:00
PROD_00203,Eletrônicos,216.10881607062151,2,2023-01-09 11:00:00
PROD_00204,Livros,245.66138796130872,14,2023-01-09 12:00:00
PROD_00205,Casa,194.39279030794881,8,2023-01-09 13:00:00
PROD_00206,Esportes,187.96267062095026,6,2023-01-09 14:00:00
PROD_00207,Casa,35.6116471051823,4,2023-01-09 15:00:00
PROD_00208,Livros,345.91392407568543,5,2023-01-09 16:00:00
PROD_00209,Livros,223.74506438882224,13,2023-01-09 17:00:00
PROD_00210,Casa,105.44896329552411,9,2023-01-09 18:00:00
PROD_00211,Livros,409.8564161280135,13,2023-01-09 19:00:00
PROD_00212,Casa,403.2547665942977,9,2023-01-09 20:00:00
PROD_00213,Roupas,248.33189776355798,16,2023-01-09 21:00:00
PROD_00214,Casa,156.24082396240266,12,2023-01-09 22:00:00
PROD_00215,Casa,322.66543564026165,2,2023-01-09 23:00:00
PROD_00216,Livros,151.1945465309275,19,2023-01-10 00:00:00
PROD_00217,Livros,125.6438858586189,16,2023-01-10 01:00:00
PROD_00218,Eletrônicos,367.95218047290007,13,2023-01-10 02:00:00
PROD_00219,Eletrônicos,29.759367463265843,5,2023-01-10 03:00:00
PROD_00220,Roupas,56.43655080695104,6,2023-01-10 04:00:00
PROD_00221,Eletrônicos,13.32620527155899,17,2023-01-10 05:00:00
PROD_00222,Casa,84.94216137295881,17,2023-01-10 06:00:00
PROD_00223,Livros,43.805104268125135,17,2023-01-10 07:00:00
PROD_00224,Eletrônicos,497.94316021216014,3,2023-01-10 08:00:00
PROD_00225,Eletrônicos,151.5168852775039,13,2023-01-10 09:00:00
PROD_00226,Roupas,83.14132620793116,12,2023-01-10 10:00:00
PROD_00227,Roupas,128.0881664179998,6,2023-01-10 11:00:00
PROD_00228,Casa,468.70153005466597,13,2023-01-10 12:00:00
PROD_00229,Livros,264.8785092819539,14,2023-01-10 13:00:00
PROD_00230,Roupas,188.76086719084986,7,2023-01-10 14:00:00
PROD_00231,Eletrônicos,437.96181437551746,5,2023-01-10 15:00:00
PROD_00232,Livros,203.5452325690259,14,2023-01-10 16:00:00
PROD_00233,Livros,174.15419927927093,18,2023-01-10 17:00:00
PROD_00234,Eletrônicos,111.56843604937042,4,2023-01-10 18:00:00
PROD_00235,Roupas,195.12044371561163,1,2023-01-10 19:00:00
PROD_00236,Eletrônicos,165.17533444829374,7,2023-01-10 20:00:00
PROD_00237,Livros,341.8789400560891,13,2023-01-10 21:00:00
PROD_00238,Esportes,151.89552528865627,4,2023-01-10 22:00:00
PROD_00239,Esportes,292.8278757470551,13,2023-01-10 23:00:00
PROD_00240,Casa,42.28716086566663,4,2023-01-11 00:00:00
PROD_00241,Eletrônicos,103.73168678129204,3,2023-01-11 01:00:00
PROD_00242,Eletrônicos,209.6285830895609,8,2023-01-11 02:00:00
PROD_00243,Casa,469.10513441526075,8,2023-01-11 03:00:00
PROD_00244,Casa,194.85347300069074,17,2023-01-11 04:00:00
PROD_00245,Casa,335.3963193879187,15,2023-01-11 05:00:00
PROD_00246,Livros,134.9927389864851,4,2023-01-11 06:00:00
PROD_00247,Eletrônicos,72.24645222688355,6,2023-01-11 07:00:00
PROD_00248,Livros,38.68293403922456,6,2023-01-11 08:00:00
PROD_00249,Casa,159.65261428594818,10,2023-01-11 09:00:00
PROD_00250,Eletrônicos,87.2539031304849,4,2023-01-11 10:00:00
PROD_00251,Livros,95.26511952790085,9,2023-01-11 11:00:00
PROD_00252,Livros,382.77206110960554,16,2023-01-11 12:00:00
PROD_00253,Casa,17.760654762988366,7,2023-01-11 13:00:00
PROD_00254,Eletrônicos,283.32696161036284,14,2023-01-11 14:00:00
PROD_00255,Casa,195.93607649079775,6,2023-01-11 15:00:00
PROD_00256,Eletrônicos,258.2094999551881,1,2023-01-11 16:00:00
PROD_00257,Esportes,285.7868162351554,18,2023-01-11 17:00:00
PROD_00258,Roupas,163.55017028406633,12,2023-01-11 18:00:00
PROD_00259,Roupas,154.60334149029978,15,2023-01-11 19:00:00
PROD_00260,Roupas,369.3669061741038,1,2023-01-11 20:00:00
PROD_00261,Casa,436.925724179367,15,2023-01-11 21:00:00
PROD_00262,Esportes,104.36499990467867,15,2023-01-11 22:00:00
PROD_00263,Eletrônicos,57.833192662222984,16,2023-01-11 23:00:00
PROD_00264,Livros,449.9199451320927,1,2023-01-12 00:00:00
PROD_00265,Eletrônicos,181.44877718722535,3,2023-01-12 01:00:00
PROD_00266,Livros,280.14552142477896,12,2023-01-12 02:00:00
PROD_00267,Eletrônicos,186.1761408148017,7,2023-01-12 03:00:00
PROD_00268,Esportes,71.64314480956514,5,2023-01-12 04:00:00
PROD_00269,Livros,298.77250602438676,1,2023-01-12 05:00:00
PROD_00270,Casa,267.31901736711853,1,2023-01-12 06:00:00
PROD_00271,Eletrônicos,109.46684400368663,15,2023-01-12 07:00:00
PROD_00272,Eletrônicos,231.41583187961615,8,2023-01-12 08:00:00
PROD_00273,Livros,400.50427696766644,11,2023-01-12 09:00:00
PROD_00274,Casa,299.30879052286673,14,2023-01-12 10:00:00
PROD_00275,Casa,57.48949026282748,13,2023-01-12 11:00:00
PROD_00276,Esportes,278.53053364227617,19,2023-01-12 12:00:00
PROD_00277,Casa,354.34176665189756,12,2023-01-12 13:00:00
PROD_00278,Casa,398.42466883256816,19,2023-01-12 14:00:00
PROD_00279,Casa,318.2676135307907,4,2023-01-12 15:00:00
PROD_00280,Roupas,84.80250062498403,4,2023-01-12 16:00:00
PROD_00281,Esportes,357.98490062917875,3,2023-01-12 17:00:00
PROD_00282,Eletrônicos,341.897504579943,6,2023-01-12 18:00:00
PROD_00283,Livros,21.96917264091028,5,2023-01-12 19:00:00
PROD_00284,Eletrônicos,211.75635711921916,11,2023-01-12 20:00:00
PROD_00285,Esportes,173.14562101156292,9,2023-01-12 21:00:00
PROD_00286,Livros,338.0119114842853,3,2023-01-12 22:00:00
PROD_00287,Esportes,115.90654803235115,9,2023-01-12 23:00:00
PROD_00288,Casa,299.52724225738666,12,2023-01-13 00:00:00
PROD_00289,Livros,457.47092128894445,3,2023-01-13 01:00:00
PROD_00290,Casa,400.9231623822178,17,2023-01-13 02:00:00
PROD_00291,Eletrônicos,461.5142907460999,12,2023-01-13 03:00:00
PROD_00292,Eletrônicos,489.4679237970181,18,2023-01-13 04:00:00
PROD_00293,Livros,15.228362233019755,4,2023-01-13 05:00:00
PROD_00294,Livros,315.143225424964,10,2023-01-13 06:00:00
PROD_00295,Esportes,212.29130490186415,18,2023-01-13 07:00:00
PROD_00296,Esportes,431.32870026420966,8,2023-01-13 08:00:00
PROD_00297,Casa,133.38920398447453,9,2023-01-13 09:00:00
PROD_00298,Livros,490.7044496663873,19,2023-01-13 10:00:00
PROD_00299,Eletrônicos,310.71690507643615,13,2023-01-13 11:00:00
PROD_00300,Esportes,398.83332709212715,6,2023-01-13 12:00:00
PROD_00301,Esportes,51.94378088315648,7,2023-01-13 13:00:00
PROD_00302,Eletrônicos,99.89436353184387,6,2023-01-13 14:00:00
PROD_00303,Esportes,381.6177997867596,11,2023-01-13 15:00:00
PROD_00304,Casa,20.77339579926857,17,2023-01-13 16:00:00
PROD_00305,Livros,410.27021308795355,19,2023-01-13 17:00:00
PROD_00306,Eletrônicos,16.835019159036612,12,2023-01-13 18:00:00
PROD_00307,Livros,331.9882311400239,13,2023-01-13 19:00:00
PROD_00308,Esportes,188.89602091358486,18,2023-01-13 20:00:00
PROD_00309,Esportes,309.6324778324076,7,2023-01-13 21:00:00
PROD_00310,Eletrônicos,351.0553894246657,5,2023-01-13 22:00:00
PROD_00311,Casa,177.81285740128905,16,2023-01-13 23:00:00
PROD_00312,Roupas,62.90159957430942,4,2023-01-14 00:00:00
PROD_00313,Eletrônicos,44.12647519665016,1,2023-01-14 01:00:00
PROD_00314,Roupas,298.57865105564844,4,2023-01-14 02:00:00
PROD_00315,Roupas,265.1211233297147,3,2023-01-14 03:00:00
PROD_00316,Casa,373.6784944693549,4,2023-01-14 04:00:00
PROD_00317,Roupas,259.7703999019292,1,2023-01-14 05:00:00
PROD_00318,Roupas,216.99843711513077,12,2023-01-14 06:00:00
PROD_00319,Casa,205.06271733575312,13,2023-01-14 07:00:00
PROD_00320,Roupas,22.958982272857057,2,2023-01-14 08:00:00
PROD_00321,Roupas,174.423028831362,9,2023-01-14 09:00:00
PROD_00322,Roupas,488.2498771870022,7,2023-01-14 10:00:00
PROD_00323,Eletrônicos,438.0422323512735,13,2023-01-14 11:00:00
PROD_00324,Eletrônicos,171.39525284676665,2,2023-01-14 12:00:00
PROD_00325,Eletrônicos,298.01974848252235,1,2023-01-14 13:00:00
PROD_00326,Casa,425.17540531239206,18,2023-01-14 14:00:00
PROD_00327,Esportes,226.22442500753365,7,2023-01-14 15:00:00
PROD_00328,Roupas,18.79935323757397,18,2023-01-14 16:00:00
PROD_00329,Roupas,46.51012629113364,19,2023-01-14 17:00:00
PROD_00330,Casa,260.09243346086623,8,2023-01-14 18:00:00
PROD_00331,Roupas,485.0252940811804,12,2023-01-14 19:00:00
PROD_00332,Eletrônicos,349.6726756872452,11,2023-01-14 20:00:00
PROD_00333,Esportes,44.74893380489907,9,2023-01-14 21:00:00
PROD_00334,Livros,102.78682913801276,4,2023-01-14 22:00:00
PROD_00335,Roupas,387.9483401762565,7,2023-01-14 23:00:00
PROD_00336,Eletrônicos,422.30548237855993,17,2023-01-15 00:00:00
PROD_00337,Livros,312.67034723240954,11,2023-01-15 01:00:00
PROD_00338,Esportes,325.7673531186101,2,2023-01-15 02:00:00
PROD_00339,Livros,23.885350687858477,18,2023-01-15 03:00:00
PROD_00340,Eletrônicos,415.97982719493916,12,2023-01-15 04:00:00
PROD_00341,Livros,396.2548520037065,9,2023-01-15 05:00:00
PROD_00342,Casa,136.92722061064012,11,2023-01-15 06:00:00
PROD_00343,Livros,357.25159278309843,5,2023-01-15 07:00:00
PROD_00344,Roupas,115.27875714824907,7,2023-01-15 08:00:00
PROD_00345,Roupas,29.761778915241365,1,2023-01-15 09:00:00
PROD_00346,Casa,108.55690586928486,5,2023-01-15 10:00:00
PROD_00347,Eletrônicos,97.52814960960676,6,2023-01-15 11:00:00
PROD_00348,Roupas,175.49651840007513,13,2023-01-15 12:00:00
PROD_00349,Esportes,215.04025361597448,11,2023-01-15 13:00:00
PROD_00350,Roupas,259.18405683387687,8,2023-01-15 14:00:00
PROD_00351,Roupas,243.60939899908078,2,2023-01-15 15:00:00
PROD_00352,Eletrônicos,142.6305569229918,15,2023-01-15 16:00:00
PROD_00353,Livros,24.29362760129649,10,2023-01-15 17:00:00
PROD_00354,Roupas,306.49979489620387,8,2023-01-15 18:00:00
PROD_00355,Casa,203.91496662520365,2,2023-01-15 19:00:00
PROD_00356,Livros,156.34935711989937,15,2023-01-15 20:00:00
PROD_00357,Esportes,434.801110986951,6,2023-01-15 21:00:00
PROD_00358,Eletrônicos,375.9042208210983,5,2023-01-15 22:00:00
PROD_00359,Esportes,430.3051187024967,3,2023-01-15 23:00:00
PROD_00360,Livros,252.54156940910588,11,2023-01-16 00:00:00
PROD_00361,Livros,74.15631354212097,11,2023-01-16 01:00:00
PROD_00362,Livros,351.1485036994235,16,2023-01-16 02:00:00
PROD_00363,Esportes,110.97615216921587,3,2023-01-16 03:00:00
PROD_00364,Livros,226.20253785494123,9,2023-01-16 04:00:00
PROD_00365,Esportes,41.850386584955366,3,2023-01-16 05:00:00
PROD_00366,Livros,414.4011171872614,19,2023-01-16 06:00:00
PROD_00367,Casa,71.7109141132753,11,2023-01-16 07:00:00
PROD_00368,Livros,452.51777845416177,14,2023-01-16 08:00:00
PROD_00369,Esportes,433.472995108163,2,2023-01-16 09:00:00
PROD_00370,Roupas,237.64555457523056,7,2023-01-16 10:00:00
PROD_00371,Livros,374.7404201089554,10,2023-01-16 11:00:00
PROD_00372,Roupas,313.5280861708951,10,2023-01-16 12:00:00
PROD_00373,Casa,403.507064745495,1,2023-01-16 13:00:00
PROD_00374,Eletrônicos,221.5844993850969,6,2023-01-16 14:00:00
PROD_00375,Casa,395.0461572797315,14,2023-01-16 15:00:00
PROD_00376,Livros,236.6038403619225,2,2023-01-16 16:00:00
PROD_00377,Roupas,471.073236042969,6,2023-01-16 17:00:00
PROD_00378,Roupas,248.32232940432232,1,2023-01-16 18:00:00
PROD_00379,Esportes,236.68344324752746,3,2023-01-16 19:00:00
PROD_00380,Roupas,394.68521216612123,4,2023-01-16 20:00:00
PROD_00381,Esportes,412.57306896281057,13,2023-01-16 21:00:00
PROD_00382,Eletrônicos,281.69966601737366,3,2023-01-16 22:00:00
PROD_00383,Livros,98.10092861258694,15,2023-01-16 23:00:00
PROD_00384,Esportes,239.20153316921397,13,2023-01-17 00:00:00
PROD_00385,Eletrônicos,484.3555264257424,11,2023-01-17 01:00:00
PROD_00386,Roupas,378.96323458920074,4,2023-01-17 02:00:00
PROD_00387,Roupas,407.4696759007748,17,2023-01-17 03:00:00
PROD_00388,Eletrônicos,26.084494421427664,5,2023-01-17 04:00:00
PROD_00389,Roupas,239.25113669073835,8,2023-01-17 05:00:00
PROD_00390,Eletrônicos,326.8443554922021,10,2023-01-17 06:00:00
PROD_00391,Esportes,416.71601497775663,7,2023-01-17 07:00:00
PROD_00392,Esportes,34.14409025555802,17,2023-01-17 08:00:00
PROD_00393,Eletrônicos,427.6950539645178,7,2023-01-17 09:00:00
PROD_00394,Esportes,278.7164590035367,19,2023-01-17 10:00:00
PROD_00395,Esportes,106.68384558226937,9,2023-01-17 11:00:00
