# RESUMO DA CATEGORIA
categoria,preco_medio,preco_desvio_padrao,total_unidades_vendidas,receita_total
Eletrônicos,245.7892545887356,140.2001953037975,2164,525262.2701900518

# DADOS DETALHADOS
produto_id,categoria,preco,quantidade,data_venda,receita
PROD_0171,Eletrônicos,343.7093192774854,17,2024-03-03 11:27:34.054054054,5843.058427717252
PROD_0172,Eletrônicos,435.6135728128355,6,2024-03-03 20:13:41.621621621,2613.681436877013
PROD_0178,Eletrônicos,116.2364622273807,15,2024-03-06 00:50:27.027027027,1743.5469334107104
PROD_0179,Eletrônicos,317.5034592411911,3,2024-03-06 09:36:34.594594594,952.5103777235732
PROD_0180,Eletrônicos,458.4746274178621,10,2024-03-06 18:22:42.162162162,4584.746274178621
PROD_0184,Eletrônicos,137.37543279858872,17,2024-03-08 05:27:12.432432432,2335.3823575760084
PROD_0185,Eletrônicos,161.6685319803006,13,2024-03-08 14:13:20.000000000,2101.6909157439077
PROD_0189,Eletrônicos,214.93908778240325,18,2024-03-10 01:17:50.270270270,3868.9035800832585
PROD_0191,Eletrônicos,245.3813401145138,15,2024-03-10 18:50:05.405405405,3680.7201017177067
PROD_0192,Eletrônicos,194.60209526959096,17,2024-03-11 03:36:12.972972973,3308.235619583046
PROD_0199,Eletrônicos,73.28811342423253,19,2024-03-13 16:59:05.945945946,1392.474155060418
PROD_0201,Eletrônicos,380.929574764392,2,2024-03-14 10:31:21.081081081,761.859149528784
PROD_0215,Eletrônicos,136.5397502664896,5,2024-03-19 13:17:07.027027027,682.698751332448
PROD_0225,Eletrônicos,271.8675168289363,12,2024-03-23 04:58:22.702702702,3262.4102019472357
PROD_0231,Eletrônicos,302.66626030516096,15,2024-03-25 09:35:08.108108108,4539.9939045774145
PROD_0245,Eletrônicos,286.5846858360942,10,2024-03-30 12:20:54.054054054,2865.846858360942
PROD_0246,Eletrônicos,175.34894859723985,2,2024-03-30 21:07:01.621621621,350.6978971944797
PROD_0265,Eletrônicos,382.5116513459464,11,2024-04-06 19:43:25.405405405,4207.62816480541
PROD_0269,Eletrônicos,110.45088692608626,3,2024-04-08 06:47:55.675675675,331.3526607782588
PROD_0277,Eletrônicos,123.78422062194048,1,2024-04-11 04:56:56.216216216,123.78422062194048
PROD_0284,Eletrônicos,162.74381321981863,5,2024-04-13 18:19:49.189189189,813.7190660990932
PROD_0287,Eletrônicos,60.42885506463106,13,2024-04-14 20:38:11.891891892,785.5751158402038
PROD_0297,Eletrônicos,135.4476106082945,8,2024-04-18 12:19:27.567567568,1083.580884866356
PROD_0301,Eletrônicos,292.38129648173845,9,2024-04-19 23:23:57.837837838,2631.431668335646
PROD_0303,Eletrônicos,463.5285713243204,1,2024-04-20 16:56:12.972972972,463.5285713243204
PROD_0307,Eletrônicos,374.6823294032116,10,2024-04-22 04:00:43.243243242,3746.823294032116
PROD_0313,Eletrônicos,254.20020864234507,6,2024-04-24 08:37:28.648648648,1525.2012518540705
PROD_0318,Eletrônicos,156.80199676557376,13,2024-04-26 04:28:06.486486486,2038.425957952459
PROD_0330,Eletrônicos,401.9588818328628,3,2024-04-30 13:41:37.297297296,1205.8766454985885
PROD_0336,Eletrônicos,111.8642650215534,19,2024-05-02 18:18:22.702702702,2125.4210354095144
PROD_0342,Eletrônicos,223.7019992763052,12,2024-05-04 22:55:08.108108108,2684.4239913156625
PROD_0344,Eletrônicos,435.5493081899773,14,2024-05-05 16:27:23.243243242,6097.690314659682
PROD_0345,Eletrônicos,247.54139990366963,17,2024-05-06 01:13:30.810810810,4208.203798362384
PROD_0346,Eletrônicos,275.4007651838248,13,2024-05-06 09:59:38.378378378,3580.209947389722
PROD_0347,Eletrônicos,136.36496586226912,11,2024-05-06 18:45:45.945945946,1500.0146244849602
PROD_0352,Eletrônicos,208.57156313356748,6,2024-05-08 14:36:23.783783784,1251.429378801405
PROD_0359,Eletrônicos,50.57134728331197,4,2024-05-11 03:59:16.756756756,202.2853891332479
PROD_0364,Eletrônicos,142.2564989721755,15,2024-05-12 23:49:54.594594594,2133.8474845826327
PROD_0366,Eletrônicos,253.2194611286058,13,2024-05-13 17:22:09.729729730,3291.8529946718754
PROD_0369,Eletrônicos,212.2688397973086,11,2024-05-14 19:40:32.432432432,2334.9572377703944
PROD_0378,Eletrônicos,452.6482681916522,12,2024-05-18 02:35:40.540540540,5431.779218299826
PROD_0381,Eletrônicos,98.48191911239344,7,2024-05-19 04:54:03.243243242,689.373433786754
PROD_0389,Eletrônicos,273.8167302865859,13,2024-05-22 03:03:03.783783784,3559.6174937256164
PROD_0396,Eletrônicos,294.5710315413906,12,2024-05-24 16:25:56.756756756,3534.8523784966874
PROD_0397,Eletrônicos,386.4539727936139,7,2024-05-25 01:12:04.324324324,2705.1778095552972
PROD_0401,Eletrônicos,145.86016639141906,14,2024-05-26 12:16:34.594594594,2042.0423294798668
PROD_0402,Eletrônicos,63.639123352766426,4,2024-05-26 21:02:42.162162162,254.5564934110657
PROD_0406,Eletrônicos,374.24288321787583,4,2024-05-28 08:07:12.432432432,1496.9715328715033
PROD_0410,Eletrônicos,479.0624288618296,6,2024-05-29 19:11:42.702702702,2874.3745731709773
PROD_0412,Eletrônicos,263.9475796714322,17,2024-05-30 12:43:57.837837838,4487.108854414348
PROD_0417,Eletrônicos,300.5405680724345,14,2024-06-01 08:34:35.675675676,4207.567953014083
PROD_0422,Eletrônicos,279.9201115984783,2,2024-06-03 04:25:13.513513514,559.8402231969566
PROD_0432,Eletrônicos,173.66435058516657,13,2024-06-06 20:06:29.189189188,2257.6365576071653
PROD_0433,Eletrônicos,465.744271749772,4,2024-06-07 04:52:36.756756756,1862.977086999088
PROD_0441,Eletrônicos,319.5886282381676,2,2024-06-10 03:01:37.297297296,639.1772564763352
PROD_0449,Eletrônicos,38.381025673811166,18,2024-06-13 01:10:37.837837838,690.858462128601
PROD_0459,Eletrônicos,481.9859601856646,15,2024-06-16 16:51:53.513513512,7229.78940278497
PROD_0464,Eletrônicos,360.3127796991013,18,2024-06-18 12:42:31.351351350,6485.6300345838235
PROD_0472,Eletrônicos,307.5801596487089,4,2024-06-21 10:51:31.891891892,1230.3206385948356
PROD_0473,Eletrônicos,108.257116083165,2,2024-06-21 19:37:39.459459458,216.51423216633
PROD_0479,Eletrônicos,60.36827820140619,14,2024-06-24 00:14:24.864864864,845.1558948196866
PROD_0482,Eletrônicos,53.054584580968346,13,2024-06-25 02:32:47.567567568,689.7095995525885
PROD_0483,Eletrônicos,414.01188297944856,7,2024-06-25 11:18:55.135135134,2898.0831808561397
PROD_0488,Eletrônicos,468.744000659408,7,2024-06-27 07:09:32.972972972,3281.208004615856
PROD_0489,Eletrônicos,357.43965453094904,8,2024-06-27 15:55:40.540540540,2859.5172362475923
PROD_0494,Eletrônicos,90.35974568485364,14,2024-06-29 11:46:18.378378378,1265.036439587951
PROD_0503,Eletrônicos,421.82167907569743,17,2024-07-02 18:41:26.486486486,7170.968544286857
PROD_0506,Eletrônicos,261.85797522627524,9,2024-07-03 20:59:49.189189188,2356.7217770364773
PROD_0517,Eletrônicos,334.6844267140769,7,2024-07-07 21:27:12.432432432,2342.7909869985383
PROD_0518,Eletrônicos,201.62995295936275,2,2024-07-08 06:13:20.000000000,403.2599059187255
PROD_0523,Eletrônicos,221.1348865942849,8,2024-07-10 02:03:57.837837838,1769.0790927542791
PROD_0532,Eletrônicos,258.5450562573123,14,2024-07-13 08:59:05.945945946,3619.630787602372
PROD_0535,Eletrônicos,323.1687695295952,7,2024-07-14 11:17:28.648648648,2262.1813867071664
PROD_0544,Eletrônicos,417.1298237574357,15,2024-07-17 18:12:36.756756756,6256.947356361536
PROD_0545,Eletrônicos,24.889659251450063,8,2024-07-18 02:58:44.324324324,199.1172740116005
PROD_0546,Eletrônicos,347.86810800546493,1,2024-07-18 11:44:51.891891892,347.86810800546493
PROD_0547,Eletrônicos,115.68082467488142,16,2024-07-18 20:30:59.459459458,1850.8931947981027
PROD_0551,Eletrônicos,209.3849007542066,16,2024-07-20 07:35:29.729729730,3350.1584120673056
PROD_0553,Eletrônicos,63.46371956521737,2,2024-07-21 01:07:44.864864864,126.92743913043473
PROD_0558,Eletrônicos,170.90680166368972,1,2024-07-22 20:58:22.702702702,170.90680166368972
PROD_0561,Eletrônicos,277.386575362782,3,2024-07-23 23:16:45.405405404,832.1597260883461
PROD_0581,Eletrônicos,287.9829876181627,10,2024-07-31 06:39:16.756756756,2879.8298761816272
PROD_0583,Eletrônicos,193.01974468880996,13,2024-08-01 00:11:31.891891892,2509.2566809545297
PROD_0588,Eletrônicos,126.0665738974962,5,2024-08-02 20:02:09.729729728,630.332869487481
PROD_0591,Eletrônicos,56.812303778987406,4,2024-08-03 22:20:32.432432432,227.24921511594962
PROD_0600,Eletrônicos,349.29371414894115,7,2024-08-07 05:15:40.540540540,2445.055999042588
PROD_0605,Eletrônicos,168.45206543660518,6,2024-08-09 01:06:18.378378376,1010.7123926196311
PROD_0606,Eletrônicos,312.40633386386696,13,2024-08-09 09:52:25.945945944,4061.2823402302706
PROD_0607,Eletrônicos,417.6129254931968,5,2024-08-09 18:38:33.513513512,2088.064627465984
PROD_0612,Eletrônicos,497.785440445086,8,2024-08-11 14:29:11.351351352,3982.283523560688
PROD_0615,Eletrônicos,93.5341897052196,10,2024-08-12 16:47:34.054054052,935.341897052196
PROD_0616,Eletrônicos,412.68515751153257,12,2024-08-13 01:33:41.621621620,4952.221890138391
PROD_0617,Eletrônicos,157.41802309309497,8,2024-08-13 10:19:49.189189188,1259.3441847447598
PROD_0621,Eletrônicos,422.5963142444464,6,2024-08-14 21:24:19.459459460,2535.5778854666783
PROD_0632,Eletrônicos,67.01953496388329,18,2024-08-18 21:51:42.702702700,1206.3516293498992
PROD_0635,Eletrônicos,168.03870914474345,3,2024-08-20 00:10:05.405405404,504.11612743423035
PROD_0641,Eletrônicos,414.3483760336284,13,2024-08-22 04:46:50.810810812,5386.528888437169
PROD_0649,Eletrônicos,38.50025979768314,11,2024-08-25 02:55:51.351351352,423.50285777451455
PROD_0651,Eletrônicos,220.86521697937135,9,2024-08-25 20:28:06.486486484,1987.7869528143422
PROD_0655,Eletrônicos,123.99631389571368,4,2024-08-27 07:32:36.756756756,495.98525558285473
PROD_0665,Eletrônicos,63.77073735197672,11,2024-08-30 23:13:52.432432432,701.4781108717439
PROD_0670,Eletrônicos,478.1139963869248,17,2024-09-01 19:04:30.270270268,8127.937938577721
PROD_0671,Eletrônicos,471.9872592924983,2,2024-09-02 03:50:37.837837836,943.9745185849966
PROD_0676,Eletrônicos,42.65949987473808,13,2024-09-03 23:41:15.675675676,554.5734983715951
PROD_0678,Eletrônicos,227.20381284737292,8,2024-09-04 17:13:30.810810812,1817.6305027789833
PROD_0680,Eletrônicos,45.321324639349946,3,2024-09-05 10:45:45.945945944,135.96397391804985
PROD_0681,Eletrônicos,478.68568516674526,8,2024-09-05 19:31:53.513513512,3829.485481333962
PROD_0688,Eletrônicos,488.2355163034083,15,2024-09-08 08:54:46.486486484,7323.532744551125
PROD_0691,Eletrônicos,269.8480452920876,18,2024-09-09 11:13:09.189189188,4857.264815257577
PROD_0696,Eletrônicos,464.7609837597644,9,2024-09-11 07:03:47.027027028,4182.84885383788
PROD_0697,Eletrônicos,194.2365160712426,14,2024-09-11 15:49:54.594594592,2719.3112249973965
PROD_0702,Eletrônicos,136.63149394299086,15,2024-09-13 11:40:32.432432432,2049.472409144863
PROD_0705,Eletrônicos,469.32015258358825,13,2024-09-14 13:58:55.135135136,6101.161983586648
PROD_0714,Eletrônicos,373.4389101413357,3,2024-09-17 20:54:03.243243244,1120.3167304240071
PROD_0715,Eletrônicos,146.17202765194523,3,2024-09-18 05:40:10.810810808,438.5160829558357
PROD_0721,Eletrônicos,15.40549098860824,2,2024-09-20 10:16:56.216216216,30.81098197721648
PROD_0739,Eletrônicos,53.414210543012445,17,2024-09-27 00:07:12.432432432,908.0415792312116
PROD_0742,Eletrônicos,216.41154611409527,4,2024-09-28 02:25:35.135135136,865.6461844563811
PROD_0747,Eletrônicos,297.046971526232,13,2024-09-29 22:16:12.972972972,3861.6106298410164
PROD_0748,Eletrônicos,465.5122922090853,19,2024-09-30 07:02:20.540540540,8844.73355197262
PROD_0754,Eletrônicos,87.86500215798324,12,2024-10-02 11:39:05.945945944,1054.380025895799
PROD_0760,Eletrônicos,390.5881729080388,12,2024-10-04 16:15:51.351351352,4687.058074896466
PROD_0761,Eletrônicos,248.9098848999583,11,2024-10-05 01:01:58.918918920,2738.0087338995413
PROD_0763,Eletrônicos,179.50101927583017,18,2024-10-05 18:34:14.054054052,3231.0183469649432
PROD_0764,Eletrônicos,388.2102858289944,6,2024-10-06 03:20:21.621621620,2329.2617149739663
PROD_0768,Eletrônicos,252.2957543345956,18,2024-10-07 14:24:51.891891892,4541.323578022721
PROD_0770,Eletrônicos,237.32691847728475,12,2024-10-08 07:57:07.027027028,2847.923021727417
PROD_0771,Eletrônicos,99.6775676750163,1,2024-10-08 16:43:14.594594592,99.6775676750163
PROD_0773,Eletrônicos,426.8018683421576,1,2024-10-09 10:15:29.729729728,426.8018683421576
PROD_0774,Eletrônicos,490.4532427805419,2,2024-10-09 19:01:37.297297296,980.9064855610839
PROD_0776,Eletrônicos,276.3337264978966,6,2024-10-10 12:33:52.432432432,1658.0023589873795
PROD_0804,Eletrônicos,214.70287984479884,13,2024-10-20 18:05:24.324324324,2791.137437982385
PROD_0807,Eletrônicos,55.58493836541333,4,2024-10-21 20:23:47.027027028,222.33975346165332
PROD_0808,Eletrônicos,413.24963864852816,5,2024-10-22 05:09:54.594594592,2066.248193242641
PROD_0813,Eletrônicos,185.3211500094665,2,2024-10-24 01:00:32.432432432,370.642300018933
PROD_0817,Eletrônicos,372.4389373561142,18,2024-10-25 12:05:02.702702700,6703.900872410056
PROD_0819,Eletrônicos,422.30930101153234,11,2024-10-26 05:37:17.837837836,4645.402311126856
PROD_0823,Eletrônicos,331.0883807489125,1,2024-10-27 16:41:48.108108108,331.0883807489125
PROD_0827,Eletrônicos,385.3717405022983,3,2024-10-29 03:46:18.378378376,1156.1152215068948
PROD_0834,Eletrônicos,153.18693292632992,19,2024-10-31 17:09:11.351351352,2910.5517256002686
PROD_0837,Eletrônicos,159.32803673920532,19,2024-11-01 19:27:34.054054052,3027.232698044901
PROD_0840,Eletrônicos,128.5279758468311,1,2024-11-02 21:45:56.756756756,128.5279758468311
PROD_0843,Eletrônicos,33.58998962939319,4,2024-11-04 00:04:19.459459460,134.35995851757275
PROD_0850,Eletrônicos,371.4072170554852,9,2024-11-06 13:27:12.432432432,3342.6649534993667
PROD_0852,Eletrônicos,41.69657782241447,1,2024-11-07 06:59:27.567567568,41.69657782241447
PROD_0855,Eletrônicos,176.99969289702483,8,2024-11-08 09:17:50.270270268,1415.9975431761986
PROD_0860,Eletrônicos,141.78988345497083,6,2024-11-10 05:08:28.108108108,850.739300729825
PROD_0861,Eletrônicos,11.431305984467384,12,2024-11-10 13:54:35.675675676,137.1756718136086
PROD_0864,Eletrônicos,315.0346509075752,14,2024-11-11 16:12:58.378378376,4410.485112706053
PROD_0867,Eletrônicos,117.34371645991033,11,2024-11-12 18:31:21.081081080,1290.7808810590136
PROD_0871,Eletrônicos,410.1742659708519,17,2024-11-14 05:35:51.351351352,6972.962521504482
PROD_0872,Eletrônicos,410.9212676866413,19,2024-11-14 14:21:58.918918916,7807.504086046184
PROD_0881,Eletrônicos,321.8366713898694,13,2024-11-17 21:17:07.027027028,4183.876728068302
PROD_0882,Eletrônicos,305.8597719452,18,2024-11-18 06:03:14.594594592,5505.4758950136
PROD_0886,Eletrônicos,208.07746752566248,19,2024-11-19 17:07:44.864864864,3953.4718829875874
PROD_0887,Eletrônicos,471.44559869327327,9,2024-11-20 01:53:52.432432432,4243.01038823946
PROD_0897,Eletrônicos,367.2950088992295,6,2024-11-23 17:35:08.108108108,2203.770053395377
PROD_0900,Eletrônicos,160.0936144013242,12,2024-11-24 19:53:30.810810808,1921.1233728158904
PROD_0907,Eletrônicos,473.8557726568376,19,2024-11-27 09:16:23.783783784,9003.259680479914
PROD_0911,Eletrônicos,341.7891134701546,5,2024-11-28 20:20:54.054054052,1708.9455673507728
PROD_0913,Eletrônicos,61.57700074653607,17,2024-11-29 13:53:09.189189188,1046.8090126911131
PROD_0922,Eletrônicos,53.21883485703664,15,2024-12-02 20:48:17.297297296,798.2825228555496
PROD_0925,Eletrônicos,270.8061902629983,13,2024-12-03 23:06:40.000000000,3520.480473418978
PROD_0934,Eletrônicos,398.3354820618304,19,2024-12-07 06:01:48.108108108,7568.374159174778
PROD_0945,Eletrônicos,285.7287325209462,15,2024-12-11 06:29:11.351351352,4285.930987814193
PROD_0950,Eletrônicos,39.14106874496758,13,2024-12-13 02:19:49.189189188,508.8338936845786
PROD_0951,Eletrônicos,323.69717266421566,1,2024-12-13 11:05:56.756756756,323.69717266421566
PROD_0958,Eletrônicos,146.592337483131,15,2024-12-16 00:28:49.729729728,2198.885062246965
PROD_0962,Eletrônicos,43.82447503504632,13,2024-12-17 11:33:20.000000000,569.7181754556021
PROD_0964,Eletrônicos,424.5015054420887,2,2024-12-18 05:05:35.135135136,849.0030108841775
PROD_0965,Eletrônicos,364.3432483676685,14,2024-12-18 13:51:42.702702700,5100.805477147359
PROD_0976,Eletrônicos,117.4442413426991,13,2024-12-22 14:19:05.945945944,1526.7751374550883
PROD_0978,Eletrônicos,382.2096000629003,17,2024-12-23 07:51:21.081081080,6497.563201069304
PROD_0986,Eletrônicos,10.065999572197809,18,2024-12-26 06:00:21.621621620,181.18799229956056
PROD_0987,Eletrônicos,40.71791459471427,18,2024-12-26 14:46:29.189189188,732.9224627048569
PROD_0988,Eletrônicos,176.7816656898237,12,2024-12-26 23:32:36.756756756,2121.3799882778844
PROD_0989,Eletrônicos,50.530576146933214,11,2024-12-27 08:18:44.324324324,555.8363376162654
PROD_0990,Eletrônicos,186.51462021220965,19,2024-12-27 17:04:51.891891892,3543.777784031983
PROD_0991,Eletrônicos,422.9288320586719,12,2024-12-28 01:50:59.459459460,5075.145984704062
