# RESUMO DA CATEGORIA
categoria,preco_medio,preco_desvio_padrao,total_unidades_vendidas,receita_total
Livros,249.37974525666567,143.39898665874915,2044,504358.55457870464

# DADOS DETALHADOS
produto_id,categoria,preco,quantidade,data_venda,receita
PROD_0509,Livros,216.64325416799315,10,2024-07-04 23:18:11.891891892,2166.4325416799315
PROD_0520,Livros,74.12809375199141,13,2024-07-08 23:45:35.135135134,963.6652187758884
PROD_0527,Livros,433.4659270603428,6,2024-07-11 13:08:28.108108108,2600.7955623620564
PROD_0528,Livros,274.5538613560841,18,2024-07-11 21:54:35.675675676,4941.969504409513
PROD_0530,Livros,35.33145024834821,1,2024-07-12 15:26:50.810810810,35.33145024834821
PROD_0533,Livros,82.68816847142354,18,2024-07-13 17:45:13.513513512,1488.3870324856236
PROD_0537,Livros,71.61334078525792,13,2024-07-15 04:49:43.783783784,930.973430208353
PROD_0538,Livros,355.2935737409569,10,2024-07-15 13:35:51.351351350,3552.935737409569
PROD_0539,Livros,339.9818923292095,18,2024-07-15 22:21:58.918918918,6119.674061925771
PROD_0559,Livros,308.81758469436033,15,2024-07-23 05:44:30.270270270,4632.263770415405
PROD_0562,Livros,17.186857952669268,11,2024-07-24 08:02:52.972972972,189.05543747936196
PROD_0568,Livros,243.580782770168,11,2024-07-26 12:39:38.378378378,2679.388610471848
PROD_0576,Livros,274.1890255708747,16,2024-07-29 10:48:38.918918920,4387.0244091339955
PROD_0580,Livros,98.9047903708572,13,2024-07-30 21:53:09.189189188,1285.7622748211436
PROD_0582,Livros,218.01843834621727,7,2024-07-31 15:25:24.324324324,1526.129068423521
PROD_0589,Livros,144.6549574185867,19,2024-08-03 04:48:17.297297296,2748.444190953147
PROD_0590,Livros,217.63174428789375,10,2024-08-03 13:34:24.864864864,2176.3174428789375
PROD_0594,Livros,432.770567996182,17,2024-08-05 00:38:55.135135136,7357.099655935094
PROD_0601,Livros,411.166457988424,4,2024-08-07 14:01:48.108108108,1644.665831953696
PROD_0608,Livros,124.5189201361122,8,2024-08-10 03:24:41.081081080,996.1513610888976
PROD_0613,Livros,53.49602311280655,5,2024-08-11 23:15:18.918918920,267.48011556403276
PROD_0618,Livros,242.69440631804716,13,2024-08-13 19:05:56.756756756,3155.027282134613
PROD_0619,Livros,487.3406680277277,5,2024-08-14 03:52:04.324324324,2436.7033401386384
PROD_0620,Livros,464.2304742829047,12,2024-08-14 12:38:11.891891892,5570.765691394857
PROD_0624,Livros,357.28490189405846,14,2024-08-15 23:42:42.162162160,5001.988626516819
PROD_0625,Livros,158.532894413211,18,2024-08-16 08:28:49.729729728,2853.5920994377984
PROD_0631,Livros,112.17015203509456,15,2024-08-18 13:05:35.135135136,1682.5522805264184
PROD_0639,Livros,307.12176277235403,1,2024-08-21 11:14:35.675675676,307.12176277235403
PROD_0643,Livros,76.23148168586316,4,2024-08-22 22:19:05.945945944,304.92592674345264
PROD_0645,Livros,225.360727430126,6,2024-08-23 15:51:21.081081080,1352.164364580756
PROD_0647,Livros,188.75112738081944,19,2024-08-24 09:23:36.216216216,3586.271420235569
PROD_0654,Livros,312.8453204007212,4,2024-08-26 22:46:29.189189188,1251.3812816028849
PROD_0656,Livros,425.5277837722067,18,2024-08-27 16:18:44.324324324,7659.500107899721
PROD_0672,Livros,47.4442611246452,1,2024-09-02 12:36:45.405405404,47.4442611246452
PROD_0687,Livros,450.4614037630553,8,2024-09-08 00:08:38.918918920,3603.691230104442
PROD_0690,Livros,389.5705525125161,9,2024-09-09 02:27:01.621621620,3506.1349726126446
PROD_0695,Livros,86.75283411716607,10,2024-09-10 22:17:39.459459460,867.5283411716607
PROD_0698,Livros,200.43987132862503,18,2024-09-12 00:36:02.162162160,3607.9176839152506
PROD_0699,Livros,127.93942879792743,12,2024-09-12 09:22:09.729729728,1535.273145575129
PROD_0704,Livros,36.3905214290328,11,2024-09-14 05:12:47.567567568,400.29573571936083
PROD_0707,Livros,410.7148116299031,15,2024-09-15 07:31:10.270270268,6160.722174448547
PROD_0712,Livros,321.7827634498316,5,2024-09-17 03:21:48.108108108,1608.913817249158
PROD_0729,Livros,98.84644716349756,13,2024-09-23 08:25:56.756756756,1285.0038131254682
PROD_0730,Livros,207.14029109641243,7,2024-09-23 17:12:04.324324324,1449.982037674887
PROD_0731,Livros,259.9537591244243,3,2024-09-24 01:58:11.891891892,779.861277373273
PROD_0734,Livros,414.2742109882304,17,2024-09-25 04:16:34.594594592,7042.661586799916
PROD_0736,Livros,394.5995187846191,6,2024-09-25 21:48:49.729729728,2367.5971127077146
PROD_0743,Livros,394.96929285931367,15,2024-09-28 11:11:42.702702700,5924.539392889705
PROD_0744,Livros,198.0781464471916,9,2024-09-28 19:57:50.270270268,1782.7033180247245
PROD_0751,Livros,403.2952217998981,10,2024-10-01 09:20:43.243243244,4032.9522179989813
PROD_0755,Livros,205.42965455482744,4,2024-10-02 20:25:13.513513512,821.7186182193097
PROD_0762,Livros,313.65272569771366,11,2024-10-05 09:48:06.486486484,3450.17998267485
PROD_0766,Livros,72.71422218145733,16,2024-10-06 20:52:36.756756756,1163.4275549033173
PROD_0775,Livros,364.179008572157,9,2024-10-10 03:47:44.864864864,3277.6110771494127
PROD_0781,Livros,184.42695315947785,3,2024-10-12 08:24:30.270270268,553.2808594784335
PROD_0784,Livros,264.4990711569293,8,2024-10-13 10:42:52.972972972,2115.9925692554343
PROD_0789,Livros,273.96388099683,3,2024-10-15 06:33:30.810810808,821.89164299049
PROD_0790,Livros,231.33144142352447,18,2024-10-15 15:19:38.378378376,4163.96594562344
PROD_0793,Livros,398.49866532658126,4,2024-10-16 17:38:01.081081080,1593.994661306325
PROD_0796,Livros,91.35681357393575,16,2024-10-17 19:56:23.783783784,1461.709017182972
PROD_0799,Livros,108.98767751722008,8,2024-10-18 22:14:46.486486484,871.9014201377606
PROD_0810,Livros,459.9219198151599,6,2024-10-22 22:42:09.729729728,2759.5315188909594
PROD_0822,Livros,344.01804637679385,6,2024-10-27 07:55:40.540540540,2064.108278260763
PROD_0826,Livros,469.7693610397565,12,2024-10-28 19:00:10.810810808,5637.232332477079
PROD_0828,Livros,335.8426027032377,18,2024-10-29 12:32:25.945945944,6045.1668486582785
PROD_0830,Livros,196.98985053492805,3,2024-10-30 06:04:41.081081080,590.9695516047841
PROD_0836,Livros,18.823212244222702,7,2024-11-01 10:41:26.486486484,131.76248570955892
PROD_0838,Livros,65.16439130184914,6,2024-11-02 04:13:41.621621620,390.9863478110948
PROD_0841,Livros,157.61997777240018,11,2024-11-03 06:32:04.324324324,1733.819755496402
PROD_0844,Livros,427.6092984516789,9,2024-11-04 08:50:27.027027028,3848.4836860651103
PROD_0847,Livros,295.5753491909099,14,2024-11-05 11:08:49.729729728,4138.054888672738
PROD_0849,Livros,117.9103976748844,12,2024-11-06 04:41:04.864864864,1414.9247720986127
PROD_0854,Livros,456.2315239232184,14,2024-11-08 00:31:42.702702700,6387.241334925057
PROD_0857,Livros,341.4489175458122,4,2024-11-09 02:50:05.405405404,1365.7956701832488
PROD_0858,Livros,248.95686362441955,12,2024-11-09 11:36:12.972972972,2987.4823634930344
PROD_0863,Livros,240.12446959354745,13,2024-11-11 07:26:50.810810808,3121.6181047161167
PROD_0868,Livros,62.93261952403878,7,2024-11-13 03:17:28.648648648,440.52833666827144
PROD_0884,Livros,190.83598066284912,19,2024-11-18 23:35:29.729729728,3625.8836325941334
PROD_0885,Livros,279.2959917938504,17,2024-11-19 08:21:37.297297296,4748.031860495457
PROD_0891,Livros,94.20575585027632,6,2024-11-21 12:58:22.702702700,565.2345351016579
PROD_0898,Livros,199.82236697764307,11,2024-11-24 02:21:15.675675676,2198.0460367540736
PROD_0902,Livros,293.8405133720581,9,2024-11-25 13:25:45.945945944,2644.564620348523
PROD_0904,Livros,347.31845906114705,7,2024-11-26 06:58:01.081081080,2431.229213428029
PROD_0906,Livros,31.94144074728743,1,2024-11-27 00:30:16.216216216,31.94144074728743
PROD_0909,Livros,13.288091248989378,15,2024-11-28 02:48:38.918918916,199.32136873484066
PROD_0920,Livros,163.84369151490287,6,2024-12-02 03:16:02.162162160,983.0621490894173
PROD_0921,Livros,497.4804067990676,9,2024-12-02 12:02:09.729729728,4477.323661191609
PROD_0923,Livros,25.15944591835757,16,2024-12-03 05:34:24.864864864,402.5511346937211
PROD_0924,Livros,490.2534062827458,9,2024-12-03 14:20:32.432432432,4412.280656544712
PROD_0929,Livros,125.1682352538743,11,2024-12-05 10:11:10.270270268,1376.8505877926173
PROD_0930,Livros,180.1657491249487,3,2024-12-05 18:57:17.837837836,540.4972473748461
PROD_0932,Livros,206.87161232061888,17,2024-12-06 12:29:32.972972972,3516.817409450521
PROD_0936,Livros,427.7533131317612,5,2024-12-07 23:34:03.243243244,2138.766565658806
PROD_0937,Livros,454.4019763290687,2,2024-12-08 08:20:10.810810808,908.8039526581374
PROD_0939,Livros,28.6109660120282,11,2024-12-09 01:52:25.945945944,314.7206261323102
PROD_0940,Livros,38.29311541589515,9,2024-12-09 10:38:33.513513512,344.63803874305637
PROD_0943,Livros,246.86964362684185,6,2024-12-10 12:56:56.216216216,1481.2178617610512
PROD_0949,Livros,405.2287777398757,3,2024-12-12 17:33:41.621621620,1215.6863332196272
PROD_0966,Livros,209.48217967155756,6,2024-12-18 22:37:50.270270268,1256.8930780293454
PROD_0968,Livros,292.7499255863363,2,2024-12-19 16:10:05.405405404,585.4998511726726
PROD_0972,Livros,81.14629131348354,13,2024-12-21 03:14:35.675675676,1054.9017870752862
PROD_0973,Livros,433.0663757599309,3,2024-12-21 12:00:43.243243244,1299.1991272797927
PROD_0980,Livros,322.17451016964344,18,2024-12-24 01:23:36.216216216,5799.141183053582
PROD_0982,Livros,80.00922105631174,8,2024-12-24 18:55:51.351351352,640.073768450494
PROD_0992,Livros,396.57691117024353,15,2024-12-28 10:37:07.027027024,5948.653667553653
PROD_0994,Livros,340.81862996333734,17,2024-12-29 04:09:22.162162160,5793.916709376735
PROD_0996,Livros,320.02882058681445,10,2024-12-29 21:41:37.297297296,3200.2882058681444
